age,account_type,transaction_type,merchant_category,amount,balance_before,balance_after,transaction_hour,location,device_type,payment_method,is_international,is_fraud,transaction_id,customer_id
62,Savings,Transfer,Retail,19.26,4039.51,4020.25,18,Berlin,POS Terminal,UPI / Wallet,0,0,TXN_100329,CUST_10329
55,Credit,Deposit,Utilities,128.68,16094.58,15965.9,23,London,ATM,Credit Card,0,0,TXN_100454,CUST_10454
20,Savings,Deposit,Retail,252.32,13865.67,13613.35,15,Tokyo,Mobile App,Debit Card,1,0,TXN_100252,CUST_10252
66,Savings,Transfer,Groceries,224.32,21456.21,21231.89,10,Berlin,Mobile App,Wire Transfer,0,0,TXN_100240,CUST_10240
20,Credit,Transfer,Entertainment,201.06,18726.89,18525.83,17,London,Web Browser,Debit Card,0,0,TXN_100101,CUST_10101
81,Savings,Transfer,Utilities,35.93,21732.62,21696.69,15,London,ATM,UPI / Wallet,0,0,TXN_100322,CUST_10322
39,Savings,Transfer,Travel,40.3,27841.44,27801.14,13,Tokyo,Web Browser,Credit Card,0,0,TXN_100157,CUST_10157
65,Checking,Transfer,Travel,10.03,25897.83,25887.8,16,London,POS Terminal,UPI / Wallet,0,0,TXN_100209,CUST_10209
66,Savings,Deposit,Groceries,30.25,22369.03,22338.78,21,Berlin,POS Terminal,Credit Card,0,0,TXN_100304,CUST_10304
22,Checking,Withdrawal,Groceries,53.92,15012.95,15109.03,10,Toronto,Mobile App,Debit Card,0,0,TXN_100293,CUST_10293
73,Credit,Payment,Travel,31.08,20560.98,20529.9,21,Mumbai,POS Terminal,UPI / Wallet,0,0,TXN_100455,CUST_10455
25,Checking,Deposit,Entertainment,3.21,14661.76,14808.55,1,Mumbai,Web Browser,Credit Card,0,0,TXN_100370,CUST_10370
20,Credit,Payment,Entertainment,360.24,25717.78,25357.54,23,Singapore,POS Terminal,Wire Transfer,0,1,TXN_100384,CUST_10384
50,Checking,Payment,Electronics,41.46,19069.58,19028.12,13,Toronto,ATM,Debit Card,0,0,TXN_100033,CUST_10033
71,Checking,Transfer,Entertainment,3.43,7802.69,7799.26,20,New York,ATM,Credit Card,0,0,TXN_100017,CUST_10017
33,Savings,Transfer,Utilities,158.2,16766.64,16608.44,17,London,POS Terminal,Wire Transfer,0,0,TXN_100180,CUST_10180
18,Business,Transfer,Electronics,30.96,17765.1,17734.14,9,London,Web Browser,UPI / Wallet,0,0,TXN_100097,CUST_10097
57,Checking,Transfer,Retail,1.3,9217.58,9216.28,23,Berlin,Mobile App,Debit Card,0,0,TXN_100405,CUST_10405
26,Credit,Deposit,Retail,18.79,16333.27,16314.48,14,London,Web Browser,Debit Card,0,0,TXN_100431,CUST_10431
21,Savings,Payment,Retail,94.49,5830.11,5735.62,20,London,ATM,Credit Card,0,0,TXN_100246,CUST_10246
26,Savings,Transfer,Entertainment,17.08,22787.83,22770.75,17,Tokyo,ATM,Credit Card,0,0,TXN_100362,CUST_10362
74,Savings,Payment,Entertainment,79.58,22679.53,22599.95,16,London,ATM,Credit Card,0,1,TXN_100231,CUST_10231
45,Business,Withdrawal,Retail,30.85,25699.71,25668.86,9,Singapore,Mobile App,Wire Transfer,1,1,TXN_100357,CUST_10357
60,Checking,Transfer,Utilities,10.98,19354.51,19343.53,19,Berlin,Mobile App,Wire Transfer,0,0,TXN_100145,CUST_10145
30,Savings,Payment,Entertainment,3.25,3223.13,3219.88,5,New York,Web Browser,Debit Card,0,0,TXN_100287,CUST_10287
44,Business,Payment,Groceries,55.37,17837.4,17782.03,19,Berlin,Web Browser,UPI / Wallet,0,0,TXN_100366,CUST_10366
22,Credit,Deposit,Utilities,152.83,23487.29,23334.46,15,New York,ATM,Credit Card,0,0,TXN_100425,CUST_10425
23,Credit,Transfer,Retail,5.85,12059.14,12053.29,21,New York,POS Terminal,Wire Transfer,1,0,TXN_100317,CUST_10317
78,Business,Payment,Travel,39.76,12733.46,12693.7,4,Tokyo,Mobile App,Credit Card,0,0,TXN_100028,CUST_10028
21,Credit,Deposit,Groceries,11.91,22782.58,22770.67,18,New York,ATM,Wire Transfer,1,0,TXN_100114,CUST_10114
71,Checking,Deposit,Retail,12.87,13271.63,13258.76,10,Mumbai,ATM,Credit Card,0,0,TXN_100481,CUST_10481
21,Business,Payment,Retail,5.0,22549.59,22544.59,2,Tokyo,POS Terminal,Wire Transfer,1,0,TXN_100075,CUST_10075
61,Checking,Payment,Groceries,6.44,27089.71,27083.27,18,Berlin,POS Terminal,Wire Transfer,0,0,TXN_100266,CUST_10266
36,Savings,Payment,Utilities,0.38,6351.21,6350.83,9,Singapore,Mobile App,Wire Transfer,0,0,TXN_100239,CUST_10239
58,Checking,Transfer,Utilities,108.26,25559.08,25450.82,12,Mumbai,ATM,Wire Transfer,0,0,TXN_100018,CUST_10018
69,Credit,Transfer,Utilities,22.65,26865.6,26842.95,21,Mumbai,POS Terminal,Credit Card,1,0,TXN_100140,CUST_10140
48,Savings,Payment,Utilities,89.31,15911.09,15821.78,4,Berlin,Mobile App,UPI / Wallet,0,0,TXN_100012,CUST_10012
21,Business,Transfer,Retail,45.13,11320.4,11275.27,10,Toronto,Web Browser,UPI / Wallet,0,0,TXN_100268,CUST_10268
28,Checking,Transfer,Groceries,112.76,20539.1,20426.34,3,Mumbai,POS Terminal,Wire Transfer,0,0,TXN_100334,CUST_10334
38,Checking,Payment,Entertainment,136.5,5169.72,5033.22,23,Tokyo,Web Browser,Credit Card,0,0,TXN_100023,CUST_10023
38,Savings,Transfer,Groceries,101.12,18010.79,17909.67,0,Tokyo,POS Terminal,Credit Card,0,0,TXN_100325,CUST_10325
25,Credit,Transfer,Groceries,54.33,12696.55,12642.22,5,London,ATM,Debit Card,0,0,TXN_100220,CUST_10220
55,Credit,Transfer,Utilities,29.63,13618.89,13589.26,0,Tokyo,POS Terminal,Debit Card,0,0,TXN_100187,CUST_10187
57,Credit,Payment,Travel,45.23,15185.82,15290.59,14,Singapore,ATM,UPI / Wallet,0,0,TXN_100379,CUST_10379
44,Checking,Transfer,Entertainment,103.2,24501.64,24398.44,18,Mumbai,Mobile App,Wire Transfer,0,0,TXN_100490,CUST_10490
18,Checking,Transfer,Entertainment,24.32,25830.33,25806.01,14,London,POS Terminal,Wire Transfer,0,0,TXN_100108,CUST_10108
32,Checking,Deposit,Electronics,63.23,25990.56,25927.33,20,Toronto,Mobile App,Debit Card,0,0,TXN_100212,CUST_10212
60,Checking,Payment,Entertainment,0.98,14594.54,14593.56,17,Toronto,ATM,Credit Card,0,0,TXN_100447,CUST_10447
40,Credit,Payment,Groceries,32.31,23058.99,23026.68,5,Toronto,Mobile App,Debit Card,0,0,TXN_100371,CUST_10371
57,Savings,Deposit,Entertainment,23.89,10180.56,10156.67,14,Berlin,ATM,Debit Card,0,0,TXN_100158,CUST_10158
26,Savings,Deposit,Retail,214.5,22685.09,22470.59,0,Berlin,ATM,Debit Card,0,0,TXN_100253,CUST_10253
59,Savings,Withdrawal,Electronics,70.39,28155.21,28084.82,2,Toronto,Mobile App,Debit Card,0,1,TXN_100312,CUST_10312
42,Business,Transfer,Retail,10.02,24292.5,24282.48,1,Berlin,POS Terminal,UPI / Wallet,1,0,TXN_100071,CUST_10071
44,Checking,Payment,Electronics,3.15,25449.91,25446.76,7,New York,ATM,UPI / Wallet,0,0,TXN_100267,CUST_10267
49,Credit,Transfer,Travel,91.51,25846.05,25754.54,14,Toronto,Mobile App,Debit Card,0,0,TXN_100109,CUST_10109
76,Credit,Withdrawal,Electronics,21.11,25976.82,25955.71,16,London,Mobile App,Credit Card,0,0,TXN_100153,CUST_10153
29,Business,Transfer,Groceries,74.92,23298.31,23223.39,18,London,Web Browser,Wire Transfer,0,0,TXN_100051,CUST_10051
18,Credit,Transfer,Groceries,12.93,16333.46,16320.53,18,Toronto,Web Browser,Wire Transfer,0,0,TXN_100430,CUST_10430
