age,account_type,transaction_type,merchant_category,amount,balance_before,balance_after,transaction_hour,location,device_type,payment_method,is_international,is_fraud,transaction_id,customer_id
30,Checking,Payment,Retail,12.8,81.01,68.21,14,Tokyo,Web Browser,Credit Card,0,0,TXN_100667,CUST_10667
18,Checking,Transfer,Retail,1.35,2836.8,2835.45,21,Tokyo,ATM,Wire Transfer,0,0,TXN_100227,CUST_10227
64,Savings,Transfer,Retail,43.1,3207.82,3164.72,14,Berlin,Web Browser,Wire Transfer,0,0,TXN_100134,CUST_10134
20,Checking,Withdrawal,Entertainment,0.96,10479.36,10478.4,17,New York,ATM,UPI / Wallet,0,0,TXN_100764,CUST_10764
32,Checking,Payment,Retail,126.15,20044.16,19918.01,20,New York,POS Terminal,Debit Card,0,0,TXN_100468,CUST_10468
62,Savings,Transfer,Utilities,371.55,20972.92,20601.37,1,Tokyo,Web Browser,Credit Card,0,0,TXN_100820,CUST_10820
57,Checking,Payment,Travel,29.63,5955.67,5926.04,8,Mumbai,Web Browser,Wire Transfer,1,0,TXN_100260,CUST_10260
58,Savings,Payment,Travel,147.51,791.08,643.57,23,Toronto,ATM,UPI / Wallet,0,1,TXN_100003,CUST_10003
30,Checking,Payment,Utilities,4.39,87.72,83.33,17,New York,POS Terminal,Wire Transfer,0,0,TXN_100554,CUST_10554
37,Checking,Transfer,Travel,84.58,22173.98,22089.4,19,Tokyo,Mobile App,Debit Card,1,0,TXN_100631,CUST_10631
69,Savings,Transfer,Retail,11.62,1782.39,1920.77,8,Tokyo,Web Browser,Debit Card,0,0,TXN_100926,CUST_10926
18,Savings,Transfer,Retail,59.09,1302.61,1243.52,19,Toronto,POS Terminal,Debit Card,1,1,TXN_100622,CUST_10622
20,Business,Transfer,Retail,29.05,4555.42,4526.37,20,London,POS Terminal,UPI / Wallet,0,0,TXN_100500,CUST_10500
18,Checking,Transfer,Travel,378.56,1786.72,1408.16,11,Mumbai,ATM,UPI / Wallet,0,0,TXN_100472,CUST_10472
24,Checking,Deposit,Utilities,212.55,881.07,668.52,23,Toronto,ATM,Debit Card,0,0,TXN_100997,CUST_10997
40,Checking,Deposit,Electronics,257.47,19947.91,19690.44,21,London,Web Browser,Credit Card,0,0,TXN_100775,CUST_10775
18,Credit,Transfer,Electronics,253.39,19906.05,19652.66,21,Berlin,Mobile App,Wire Transfer,0,0,TXN_100793,CUST_10793
68,Savings,Payment,Travel,46.34,11456.61,11410.27,22,Berlin,Mobile App,UPI / Wallet,0,0,TXN_100297,CUST_10297
39,Checking,Payment,Utilities,48.55,395.5,346.95,2,Tokyo,Web Browser,UPI / Wallet,0,1,TXN_100347,CUST_10347
53,Checking,Transfer,Entertainment,51.92,21682.37,21630.45,7,Mumbai,POS Terminal,UPI / Wallet,0,0,TXN_100173,CUST_10173
18,Checking,Payment,Groceries,160.1,176.71,16.61,23,London,ATM,UPI / Wallet,0,1,TXN_100778,CUST_10778
18,Checking,Transfer,Utilities,109.62,133.69,24.07,2,London,POS Terminal,Debit Card,1,0,TXN_100829,CUST_10829
68,Checking,Payment,Travel,2.34,5827.0,5974.66,11,Tokyo,Web Browser,Debit Card,0,0,TXN_100013,CUST_10013
26,Checking,Transfer,Groceries,11.55,7359.26,7347.71,13,Singapore,Web Browser,UPI / Wallet,0,1,TXN_100690,CUST_10690
57,Credit,Payment,Travel,44.69,6220.03,6175.34,8,Mumbai,ATM,UPI / Wallet,0,0,TXN_100646,CUST_10646
18,Savings,Transfer,Entertainment,72.66,4999.09,4926.43,11,Mumbai,Mobile App,Debit Card,0,0,TXN_100454,CUST_10454
41,Savings,Transfer,Entertainment,78.85,17394.91,17316.06,19,London,ATM,Wire Transfer,1,0,TXN_100324,CUST_10324
44,Business,Payment,Groceries,158.91,12868.41,12709.5,14,Mumbai,ATM,Debit Card,0,0,TXN_100399,CUST_10399
18,Checking,Withdrawal,Retail,49.06,16739.95,16690.89,20,New York,POS Terminal,UPI / Wallet,1,0,TXN_100916,CUST_10916
72,Savings,Payment,Travel,22.06,1948.24,1926.18,20,Toronto,POS Terminal,Wire Transfer,0,0,TXN_100111,CUST_10111
63,Savings,Withdrawal,Retail,51.28,15019.18,14967.9,16,Singapore,ATM,Debit Card,0,0,TXN_100179,CUST_10179
55,Business,Deposit,Utilities,57.92,2937.38,2879.46,4,Mumbai,POS Terminal,UPI / Wallet,1,1,TXN_100984,CUST_10984
42,Credit,Transfer,Electronics,321.55,21905.72,21734.17,21,Mumbai,ATM,UPI / Wallet,0,0,TXN_100729,CUST_10729
66,Savings,Transfer,Groceries,335.15,14045.51,13710.36,23,New York,POS Terminal,Debit Card,0,0,TXN_100128,CUST_10128
61,Checking,Transfer,Utilities,23.92,7806.9,7782.98,0,Singapore,Web Browser,Wire Transfer,0,1,TXN_100327,CUST_10327
57,Credit,Payment,Electronics,98.94,8080.99,7982.05,10,Singapore,POS Terminal,UPI / Wallet,1,0,TXN_100633,CUST_10633
21,Savings,Withdrawal,Utilities,284.24,11922.14,11637.9,20,New York,Web Browser,Wire Transfer,0,0,TXN_100299,CUST_10299
25,Checking,Withdrawal,Travel,492.91,2891.38,2398.47,17,Mumbai,Mobile App,Wire Transfer,0,0,TXN_100726,CUST_10726
22,Checking,Payment,Entertainment,232.11,21616.04,21383.93,15,Tokyo,ATM,UPI / Wallet,0,0,TXN_100835,CUST_10835
66,Checking,Payment,Travel,310.29,349.2,38.91,15,Tokyo,Mobile App,Debit Card,0,0,TXN_100636,CUST_10636
18,Business,Deposit,Travel,176.75,16471.89,16295.14,6,Mumbai,Web Browser,UPI / Wallet,0,0,TXN_100552,CUST_10552
31,Savings,Payment,Travel,117.6,927.34,809.74,10,New York,Mobile App,Debit Card,0,1,TXN_100676,CUST_10676
43,Checking,Withdrawal,Electronics,265.77,17972.53,17706.76,21,Tokyo,Web Browser,Credit Card,0,0,TXN_100435,CUST_10435
20,Checking,Payment,Entertainment,0.52,4160.93,4160.41,12,New York,Mobile App,Credit Card,0,0,TXN_100534,CUST_10534
31,Checking,Withdrawal,Travel,39.18,19265.13,19225.95,8,Singapore,Mobile App,UPI / Wallet,0,0,TXN_100181,CUST_10181
41,Credit,Payment,Travel,77.0,2049.16,1972.16,17,New York,Web Browser,Wire Transfer,0,0,TXN_100368,CUST_10368
18,Credit,Transfer,Entertainment,6.41,17879.81,17873.4,16,Toronto,Mobile App,Credit Card,0,0,TXN_100423,CUST_10423
28,Checking,Payment,Utilities,47.02,19097.99,19050.97,18,Singapore,POS Terminal,Debit Card,0,1,TXN_100870,CUST_10870
42,Savings,Transfer,Travel,190.29,13936.17,13745.88,23,Tokyo,POS Terminal,UPI / Wallet,0,0,TXN_100809,CUST_10809
51,Savings,Transfer,Groceries,137.16,634.24,497.08,11,Toronto,Web Browser,Wire Transfer,0,0,TXN_100304,CUST_10304
32,Credit,Withdrawal,Electronics,77.88,316.92,239.04,11,New York,POS Terminal,Debit Card,1,0,TXN_100127,CUST_10127
35,Checking,Withdrawal,Travel,34.64,6625.97,6591.33,11,Tokyo,Web Browser,Debit Card,0,0,TXN_100218,CUST_10218
18,Savings,Transfer,Entertainment,117.73,2467.13,2349.4,22,Singapore,Web Browser,Debit Card,0,1,TXN_100597,CUST_10597
45,Savings,Deposit,Travel,17.08,4593.48,4726.4,13,Singapore,ATM,UPI / Wallet,0,0,TXN_100879,CUST_10879
19,Checking,Payment,Entertainment,121.04,2322.43,2201.39,0,Singapore,POS Terminal,Credit Card,1,0,TXN_100952,CUST_10952
18,Checking,Transfer,Travel,174.06,18327.98,18153.92,17,Mumbai,POS Terminal,Wire Transfer,0,0,TXN_100120,CUST_10120
53,Credit,Transfer,Groceries,5.91,3833.04,3827.13,10,Singapore,Mobile App,Wire Transfer,0,0,TXN_100650,CUST_10650
66,Savings,Withdrawal,Retail,84.59,16760.89,16826.3,11,Toronto,Mobile App,Credit Card,1,0,TXN_100579,CUST_10579
56,Business,Transfer,Entertainment,31.18,879.72,848.54,1,New York,ATM,Wire Transfer,1,0,TXN_100165,CUST_10165
63,Checking,Payment,Travel,101.39,16655.06,16553.67,11,Mumbai,Web Browser,Debit Card,0,1,TXN_100753,CUST_10753
29,Savings,Transfer,Utilities,78.67,6150.64,6071.97,6,New York,Web Browser,Debit Card,0,0,TXN_100713,CUST_10713
18,Business,Transfer,Travel,58.54,13517.76,13459.22,23,Singapore,Web Browser,Debit Card,0,0,TXN_100982,CUST_10982
25,Checking,Payment,Utilities,96.76,694.04,597.28,17,Mumbai,POS Terminal,Debit Card,0,0,TXN_100452,CUST_10452
18,Credit,Deposit,Entertainment,94.44,6526.93,6432.49,9,London,POS Terminal,Credit Card,0,0,TXN_100419,CUST_10419
39,Savings,Transfer,Utilities,148.18,6806.68,6658.5,20,New York,Web Browser,Wire Transfer,0,0,TXN_100084,CUST_10084
41,Savings,Deposit,Electronics,127.86,644.46,516.6,21,Tokyo,Web Browser,Credit Card,0,0,TXN_100665,CUST_10665
61,Checking,Transfer,Electronics,9.19,7745.99,7736.8,0,Mumbai,Web Browser,Credit Card,0,0,TXN_100506,CUST_10506
18,Credit,Withdrawal,Entertainment,2.17,17115.51,17263.34,6,Mumbai,POS Terminal,Debit Card,0,1,TXN_100353,CUST_10353
24,Checking,Deposit,Travel,3.2,5167.61,5164.41,13,Berlin,ATM,Credit Card,0,0,TXN_100415,CUST_10415
55,Checking,Deposit,Groceries,84.82,23671.35,23586.53,4,London,ATM,Credit Card,0,0,TXN_100413,CUST_10413
22,Checking,Payment,Retail,526.99,12716.82,12189.83,4,Toronto,ATM,Wire Transfer,0,1,TXN_100523,CUST_10523
42,Checking,Transfer,Travel,82.74,2610.78,2528.04,6,Berlin,Mobile App,Wire Transfer,0,1,TXN_100673,CUST_10673
48,Checking,Transfer,Entertainment,237.49,1614.19,1376.7,17,Tokyo,POS Terminal,Wire Transfer,0,0,TXN_100817,CUST_10817
70,Business,Transfer,Travel,131.35,16857.6,16726.25,16,Singapore,ATM,UPI / Wallet,0,0,TXN_100214,CUST_10214
19,Credit,Transfer,Entertainment,147.76,20762.96,20615.2,18,New York,ATM,UPI / Wallet,0,0,TXN_100441,CUST_10441
48,Checking,Withdrawal,Utilities,116.17,2611.64,2645.47,6,Singapore,Mobile App,Debit Card,0,0,TXN_100107,CUST_10107
32,Checking,Payment,Groceries,74.93,22006.48,21931.55,17,Berlin,Web Browser,UPI / Wallet,0,0,TXN_100533,CUST_10533
53,Savings,Withdrawal,Entertainment,154.29,9680.98,9676.69,20,Berlin,POS Terminal,UPI / Wallet,0,0,TXN_100280,CUST_10280
51,Credit,Transfer,Entertainment,94.6,9462.69,9368.09,11,London,Web Browser,Debit Card,0,0,TXN_100389,CUST_10389
18,Savings,Payment,Retail,16.86,4309.13,4292.27,8,New York,Web Browser,Wire Transfer,0,1,TXN_100308,CUST_10308
27,Savings,Payment,Groceries,39.11,23993.47,23954.36,18,Mumbai,ATM,Credit Card,1,0,TXN_100755,CUST_10755
43,Business,Payment,Electronics,32.01,23227.76,23195.75,15,Berlin,Mobile App,Wire Transfer,1,0,TXN_100071,CUST_10071
40,Savings,Transfer,Travel,79.57,1509.05,1579.48,6,Berlin,ATM,Wire Transfer,0,1,TXN_100591,CUST_10591
69,Credit,Payment,Utilities,77.47,2309.48,2232.01,9,London,POS Terminal,Wire Transfer,0,0,TXN_100045,CUST_10045
34,Checking,Transfer,Utilities,125.84,22911.6,22785.76,19,Toronto,Mobile App,Credit Card,0,0,TXN_100824,CUST_10824
18,Checking,Transfer,Electronics,174.4,2453.39,2278.99,11,New York,ATM,UPI / Wallet,0,0,TXN_100933,CUST_10933
18,Credit,Transfer,Groceries,136.81,25.7,0.0,18,Toronto,Mobile App,Wire Transfer,0,0,TXN_100194,CUST_10194
19,Business,Transfer,Travel,15.94,11673.82,11807.88,2,Singapore,Mobile App,Credit Card,0,0,TXN_100741,CUST_10741
18,Savings,Payment,Utilities,283.65,3484.57,3200.92,18,Toronto,ATM,Debit Card,0,0,TXN_100224,CUST_10224
19,Checking,Withdrawal,Travel,127.22,4073.6,3946.38,1,London,ATM,UPI / Wallet,0,0,TXN_100557,CUST_10557
42,Savings,Transfer,Retail,71.9,18992.34,18920.44,1,Tokyo,POS Terminal,Wire Transfer,0,0,TXN_100159,CUST_10159
44,Checking,Deposit,Travel,8.78,2543.63,2534.85,4,Berlin,POS Terminal,UPI / Wallet,0,0,TXN_100046,CUST_10046
52,Checking,Deposit,Travel,47.56,22148.27,22100.71,10,Tokyo,POS Terminal,Credit Card,0,0,TXN_100563,CUST_10563
18,Credit,Transfer,Entertainment,14.75,16632.49,16617.74,14,Mumbai,Web Browser,Credit Card,0,0,TXN_100569,CUST_10569
68,Savings,Payment,Groceries,105.32,21432.69,21327.37,21,Tokyo,ATM,Debit Card,0,0,TXN_100566,CUST_10566
59,Checking,Payment,Groceries,19.1,16201.13,16182.03,17,Tokyo,POS Terminal,Credit Card,0,0,TXN_100689,CUST_10689
66,Checking,Transfer,Travel,79.97,7459.68,7379.71,5,Mumbai,ATM,Wire Transfer,0,0,TXN_100907,CUST_10907
18,Checking,Transfer,Retail,253.71,11275.88,11022.17,14,New York,Web Browser,Credit Card,0,0,TXN_100938,CUST_10938
56,Checking,Deposit,Travel,142.78,19931.25,19788.47,2,Tokyo,Mobile App,UPI / Wallet,0,0,TXN_100142,CUST_10142
18,Checking,Payment,Travel,388.98,4215.26,3826.28,3,Tokyo,Web Browser,Credit Card,0,0,TXN_100386,CUST_10386
29,Checking,Transfer,Utilities,43.87,7844.99,7801.12,14,New York,Mobile App,Credit Card,0,0,TXN_100882,CUST_10882
22,Savings,Payment,Travel,187.77,20516.96,20329.19,2,Tokyo,Mobile App,Credit Card,0,0,TXN_100675,CUST_10675
19,Credit,Payment,Electronics,188.62,16341.42,16152.8,21,London,Web Browser,Wire Transfer,0,0,TXN_100736,CUST_10736
29,Savings,Deposit,Electronics,188.91,172.94,0.0,3,London,ATM,UPI / Wallet,0,0,TXN_100170,CUST_10170
58,Checking,Payment,Travel,46.56,4168.85,4122.29,5,London,Mobile App,UPI / Wallet,0,1,TXN_100654,CUST_10654
29,Credit,Deposit,Groceries,35.18,18980.2,18945.02,8,Tokyo,Web Browser,UPI / Wallet,0,0,TXN_100944,CUST_10944
18,Checking,Withdrawal,Electronics,46.92,984.66,937.74,20,Toronto,ATM,Wire Transfer,1,0,TXN_100744,CUST_10744
23,Checking,Payment,Retail,35.93,10238.63,10202.7,14,Mumbai,Mobile App,Wire Transfer,0,0,TXN_100016,CUST_10016
20,Business,Transfer,Entertainment,75.65,5104.57,5028.92,3,London,Mobile App,Debit Card,0,0,TXN_100847,CUST_10847
27,Savings,Transfer,Groceries,113.78,9883.57,9769.79,3,Singapore,ATM,UPI / Wallet,0,0,TXN_100129,CUST_10129
39,Credit,Transfer,Groceries,146.89,21064.67,20917.78,16,Singapore,ATM,Debit Card,0,0,TXN_100659,CUST_10659
42,Credit,Transfer,Entertainment,298.69,8561.09,8412.4,4,New York,Mobile App,Credit Card,1,0,TXN_100470,CUST_10470
39,Checking,Payment,Retail,25.45,18645.84,18620.39,19,London,Web Browser,Debit Card,1,1,TXN_100657,CUST_10657
18,Checking,Payment,Electronics,278.26,13337.8,13059.54,18,Toronto,Web Browser,Credit Card,1,1,TXN_100319,CUST_10319
18,Checking,Transfer,Electronics,229.36,15059.72,14830.36,6,Mumbai,ATM,Wire Transfer,1,0,TXN_100658,CUST_10658
41,Savings,Payment,Utilities,52.75,2673.36,2620.61,4,Tokyo,POS Terminal,UPI / Wallet,0,0,TXN_100915,CUST_10915
45,Savings,Payment,Groceries,42.32,22130.28,22087.96,2,Mumbai,Web Browser,Debit Card,0,0,TXN_100643,CUST_10643
65,Credit,Payment,Entertainment,772.03,22910.3,22138.27,10,Toronto,Web Browser,Debit Card,0,0,TXN_100961,CUST_10961
20,Savings,Transfer,Entertainment,110.82,8212.89,8102.07,2,Singapore,Web Browser,Debit Card,0,0,TXN_100605,CUST_10605
53,Savings,Transfer,Retail,202.38,18323.87,18121.49,19,Mumbai,POS Terminal,Credit Card,0,0,TXN_101000,CUST_11000
21,Savings,Payment,Travel,59.88,20038.88,19979.0,10,London,Web Browser,Debit Card,0,0,TXN_100723,CUST_10723
27,Savings,Payment,Groceries,53.65,12529.41,12475.76,18,New York,Mobile App,Wire Transfer,1,0,TXN_100270,CUST_10270
36,Savings,Payment,Electronics,204.25,21686.25,21482.0,10,London,ATM,UPI / Wallet,1,0,TXN_100271,CUST_10271
22,Savings,Deposit,Electronics,116.25,13437.18,13320.93,22,New York,POS Terminal,UPI / Wallet,0,0,TXN_100987,CUST_10987
53,Savings,Transfer,Groceries,102.59,1611.97,1509.38,15,Tokyo,POS Terminal,UPI / Wallet,0,0,TXN_100678,CUST_10678
30,Checking,Withdrawal,Entertainment,3.37,2406.67,2403.3,17,Mumbai,Mobile App,Wire Transfer,0,0,TXN_100138,CUST_10138
59,Checking,Payment,Retail,145.73,8955.49,8809.76,9,Singapore,Mobile App,Credit Card,0,0,TXN_100999,CUST_10999
18,Savings,Withdrawal,Travel,105.45,13394.5,13289.05,16,London,ATM,Credit Card,0,0,TXN_100776,CUST_10776
18,Credit,Transfer,Retail,30.0,2651.65,2621.65,19,Tokyo,ATM,UPI / Wallet,1,0,TXN_100493,CUST_10493
18,Checking,Deposit,Entertainment,104.26,3331.31,3227.05,19,Singapore,Mobile App,UPI / Wallet,0,0,TXN_100629,CUST_10629
27,Savings,Transfer,Electronics,3.91,11570.82,11566.91,17,Singapore,POS Terminal,Credit Card,0,0,TXN_100874,CUST_10874
54,Checking,Payment,Travel,17.27,12948.24,12930.97,23,Toronto,Mobile App,UPI / Wallet,1,0,TXN_100188,CUST_10188
64,Savings,Withdrawal,Entertainment,155.43,23966.17,23960.74,19,Berlin,Web Browser,Credit Card,0,0,TXN_100950,CUST_10950
65,Savings,Withdrawal,Utilities,93.15,2470.69,2377.54,16,New York,ATM,Credit Card,0,0,TXN_100977,CUST_10977
40,Business,Transfer,Retail,42.81,2741.68,2848.87,14,Berlin,Mobile App,Credit Card,0,0,TXN_100520,CUST_10520
18,Credit,Transfer,Entertainment,386.97,23649.54,23262.57,0,New York,Mobile App,Credit Card,0,0,TXN_100871,CUST_10871
53,Savings,Withdrawal,Entertainment,154.29,9680.98,9526.69,20,Berlin,POS Terminal,UPI / Wallet,0,0,TXN_100280,CUST_10280
48,Business,Withdrawal,Entertainment,128.8,988.44,1009.64,18,Mumbai,Mobile App,Credit Card,0,0,TXN_100618,CUST_10618
47,Savings,Transfer,Electronics,30.09,16997.21,16967.12,23,Tokyo,Web Browser,Debit Card,0,0,TXN_100861,CUST_10861
27,Checking,Transfer,Groceries,49.97,15816.38,15766.41,11,Tokyo,Mobile App,UPI / Wallet,0,0,TXN_100147,CUST_10147
18,Checking,Transfer,Travel,1.13,20866.07,20864.94,2,Tokyo,POS Terminal,Credit Card,0,0,TXN_100598,CUST_10598
70,Savings,Deposit,Retail,9.05,23863.37,23854.32,23,Singapore,ATM,Credit Card,0,0,TXN_100873,CUST_10873
46,Checking,Payment,Retail,16.11,9774.53,9908.42,2,Singapore,Web Browser,Wire Transfer,0,0,TXN_100589,CUST_10589
26,Savings,Payment,Entertainment,143.09,2486.6,2343.51,5,Mumbai,POS Terminal,Debit Card,0,0,TXN_100625,CUST_10625
24,Savings,Transfer,Utilities,13.99,24843.13,24979.14,18,Tokyo,ATM,Wire Transfer,0,0,TXN_100148,CUST_10148
48,Checking,Deposit,Travel,39.92,2027.49,1987.57,8,Singapore,Web Browser,Debit Card,1,0,TXN_100019,CUST_10019
28,Checking,Transfer,Retail,40.76,16599.28,16558.52,1,Tokyo,ATM,Credit Card,0,0,TXN_100126,CUST_10126
28,Checking,Payment,Electronics,1.7,579.58,577.88,18,London,Web Browser,Credit Card,0,0,TXN_100293,CUST_10293
18,Checking,Withdrawal,Entertainment,123.37,24142.14,24018.77,0,London,Mobile App,Wire Transfer,0,0,TXN_100941,CUST_10941
60,Checking,Payment,Electronics,147.54,13864.28,13716.74,6,Toronto,POS Terminal,UPI / Wallet,1,0,TXN_100395,CUST_10395
51,Checking,Payment,Utilities,113.57,10467.31,10353.74,3,Tokyo,ATM,UPI / Wallet,0,0,TXN_100146,CUST_10146
19,Checking,Transfer,Travel,53.49,455.87,402.38,9,Singapore,Web Browser,UPI / Wallet,0,0,TXN_100463,CUST_10463
34,Checking,Transfer,Retail,43.96,1617.32,1573.36,5,Tokyo,ATM,Wire Transfer,0,0,TXN_100330,CUST_10330
66,Credit,Payment,Travel,4.35,4024.38,4020.03,4,Tokyo,Web Browser,Debit Card,0,0,TXN_100517,CUST_10517
46,Checking,Payment,Groceries,77.55,18377.66,18300.11,4,Mumbai,ATM,UPI / Wallet,0,0,TXN_100867,CUST_10867
63,Savings,Transfer,Utilities,8.78,5668.15,5809.37,15,New York,Mobile App,Credit Card,0,0,TXN_100110,CUST_10110
26,Credit,Transfer,Groceries,6.91,1449.53,1592.62,6,Berlin,Web Browser,Wire Transfer,0,0,TXN_100664,CUST_10664
56,Savings,Payment,Entertainment,75.02,2103.08,2178.06,6,Berlin,Web Browser,Wire Transfer,1,0,TXN_100085,CUST_10085
54,Credit,Deposit,Entertainment,9.72,6896.27,7036.55,23,Mumbai,ATM,Credit Card,1,0,TXN_100284,CUST_10284
32,Credit,Payment,Travel,26.91,18977.7,18950.79,12,New York,ATM,Wire Transfer,0,0,TXN_100849,CUST_10849
43,Checking,Withdrawal,Retail,85.01,19073.61,18988.6,18,Berlin,ATM,UPI / Wallet,0,0,TXN_100312,CUST_10312
18,Checking,Payment,Entertainment,176.06,14430.69,14254.63,22,London,Web Browser,Wire Transfer,0,0,TXN_100788,CUST_10788
36,Checking,Payment,Utilities,38.36,21800.19,21761.83,21,Singapore,ATM,Wire Transfer,1,0,TXN_100139,CUST_10139
65,Savings,Withdrawal,Utilities,93.15,2470.69,2527.54,16,New York,ATM,Credit Card,0,0,TXN_100977,CUST_10977
19,Savings,Transfer,Travel,120.02,12091.96,11971.94,5,Singapore,Mobile App,Wire Transfer,0,0,TXN_100367,CUST_10367
69,Business,Transfer,Travel,71.31,22607.56,22536.25,16,Tokyo,ATM,Credit Card,0,0,TXN_100935,CUST_10935
61,Checking,Transfer,Groceries,151.45,7124.1,6972.65,12,Tokyo,Mobile App,Debit Card,0,0,TXN_100716,CUST_10716
18,Checking,Transfer,Entertainment,35.12,7168.15,7133.03,0,Toronto,POS Terminal,Wire Transfer,1,0,TXN_100451,CUST_10451
60,Checking,Transfer,Groceries,55.94,13071.62,13015.68,15,Tokyo,Mobile App,UPI / Wallet,0,0,TXN_100584,CUST_10584
19,Checking,Transfer,Utilities,54.88,3476.9,3422.02,6,New York,Mobile App,Credit Card,0,0,TXN_100012,CUST_10012
18,Business,Deposit,Retail,41.56,17903.87,17862.31,21,Tokyo,Mobile App,Wire Transfer,0,0,TXN_100567,CUST_10567
60,Business,Deposit,Electronics,181.15,2045.66,1864.51,0,Singapore,Mobile App,Credit Card,0,0,TXN_100769,CUST_10769
29,Checking,Transfer,Utilities,60.06,10577.12,10517.06,20,Berlin,Web Browser,Wire Transfer,0,0,TXN_100892,CUST_10892
18,Credit,Transfer,Electronics,102.84,964.04,861.2,18,Mumbai,Mobile App,Debit Card,0,0,TXN_100253,CUST_10253
25,Savings,Transfer,Groceries,7.41,11773.94,11916.53,21,Singapore,Web Browser,Credit Card,0,0,TXN_100212,CUST_10212
75,Credit,Transfer,Entertainment,265.27,2464.19,2348.92,11,Toronto,Web Browser,Wire Transfer,0,0,TXN_100900,CUST_10900
50,Savings,Withdrawal,Travel,60.33,16917.61,16857.28,11,London,ATM,Wire Transfer,0,0,TXN_100498,CUST_10498
18,Savings,Transfer,Retail,32.11,16933.37,16901.26,23,New York,POS Terminal,UPI / Wallet,0,0,TXN_100100,CUST_10100
18,Savings,Payment,Entertainment,19.81,16044.17,16024.36,2,Berlin,Web Browser,Debit Card,0,0,TXN_100823,CUST_10823
28,Credit,Payment,Utilities,0.06,19918.96,19918.9,22,Tokyo,ATM,Credit Card,0,1,TXN_100854,CUST_10854
32,Credit,Withdrawal,Entertainment,74.48,26186.81,26112.33,7,Singapore,Mobile App,Debit Card,1,0,TXN_100858,CUST_10858
18,Savings,Deposit,Utilities,263.59,1573.43,1309.84,13,New York,Web Browser,Wire Transfer,0,1,TXN_100099,CUST_10099
63,Savings,Withdrawal,Retail,51.28,15019.18,15117.9,16,Singapore,ATM,Debit Card,0,0,TXN_100179,CUST_10179
28,Checking,Payment,Groceries,6.79,8176.95,8320.16,15,New York,Web Browser,Debit Card,0,0,TXN_100102,CUST_10102
63,Savings,Payment,Entertainment,0.63,21355.49,21354.86,12,Toronto,ATM,Wire Transfer,0,0,TXN_100507,CUST_10507
18,Checking,Transfer,Retail,0.06,17620.31,17620.25,2,New York,Web Browser,UPI / Wallet,0,0,TXN_100216,CUST_10216
30,Savings,Payment,Travel,188.12,12372.19,12184.07,11,London,Web Browser,Debit Card,1,0,TXN_100529,CUST_10529
51,Checking,Transfer,Utilities,75.95,3378.45,3302.5,0,Berlin,Web Browser,UPI / Wallet,0,0,TXN_100954,CUST_10954
63,Savings,Payment,Electronics,12.07,21010.27,20998.2,3,Mumbai,ATM,UPI / Wallet,0,1,TXN_100909,CUST_10909
18,Credit,Payment,Travel,238.76,17333.76,17245.0,17,Berlin,Web Browser,Credit Card,0,0,TXN_100257,CUST_10257
43,Credit,Transfer,Retail,198.23,17683.85,17485.62,2,Toronto,Web Browser,UPI / Wallet,0,0,TXN_100123,CUST_10123
70,Checking,Withdrawal,Groceries,87.39,421.94,484.55,18,New York,Mobile App,UPI / Wallet,1,0,TXN_100706,CUST_10706
19,Savings,Transfer,Entertainment,185.69,20709.03,20523.34,7,Singapore,Web Browser,Wire Transfer,0,0,TXN_100811,CUST_10811
37,Credit,Transfer,Retail,79.18,12066.68,11987.5,3,Berlin,Mobile App,Credit Card,0,0,TXN_100996,CUST_10996
61,Checking,Transfer,Utilities,95.7,5548.45,5452.75,20,Toronto,POS Terminal,UPI / Wallet,0,0,TXN_100135,CUST_10135
18,Checking,Deposit,Groceries,40.8,18948.18,18907.38,6,Mumbai,POS Terminal,Wire Transfer,0,1,TXN_100104,CUST_10104
31,Savings,Transfer,Retail,69.25,1202.55,1133.3,9,Tokyo,ATM,UPI / Wallet,0,0,TXN_100497,CUST_10497
46,Savings,Transfer,Groceries,1.78,16753.39,16901.61,8,Toronto,POS Terminal,UPI / Wallet,1,0,TXN_100830,CUST_10830
18,Credit,Deposit,Retail,33.25,1350.86,1317.61,6,Mumbai,ATM,Credit Card,0,1,TXN_100204,CUST_10204
18,Checking,Transfer,Electronics,1.17,16739.59,16738.42,10,Toronto,Web Browser,UPI / Wallet,0,0,TXN_100929,CUST_10929
33,Checking,Transfer,Entertainment,55.37,1616.96,1561.59,14,New York,ATM,Debit Card,0,0,TXN_100252,CUST_10252
74,Checking,Transfer,Retail,271.06,17888.54,17617.48,21,New York,Mobile App,UPI / Wallet,0,1,TXN_100171,CUST_10171
22,Checking,Transfer,Electronics,60.17,19041.65,18981.48,3,Tokyo,Mobile App,UPI / Wallet,0,1,TXN_100727,CUST_10727
42,Checking,Payment,Entertainment,30.52,9522.28,9491.76,19,Mumbai,Mobile App,Credit Card,0,0,TXN_100261,CUST_10261
69,Savings,Payment,Entertainment,15.32,1606.29,1590.97,23,Berlin,Mobile App,UPI / Wallet,1,1,TXN_100233,CUST_10233
47,Business,Payment,Electronics,197.08,7364.87,7167.79,23,Mumbai,POS Terminal,UPI / Wallet,0,0,TXN_100153,CUST_10153
35,Business,Payment,Travel,67.63,10107.84,10040.21,9,Singapore,Web Browser,UPI / Wallet,0,0,TXN_100528,CUST_10528
